Vv_stef,2000,1000,gt-001
rank,node,Fabs,Frel,Class
2076,VIT_14s0219g00130,7,0.000847868217054,??
2077,VIT_17s0000g04820,7,0.000847868217054,??
2078,VIT_14s0030g01830,7,0.000847047434656,??
2079,VIT_13s0019g02090,7,0.000847047434656,??
2080,VIT_08s0007g05720,7,0.000847047434656,??
2081,VIT_09s0018g00950,7,0.000847047434656,??
2082,VIT_00s0340g00040,7,0.00084663763909,??
2083,VIT_18s0001g03160,7,0.00084663763909,??
2084,VIT_07s0095g00010,7,0.000845410628019,??
2085,VIT_02s0025g00580,7,0.000845410628019,??
2086,VIT_03s0110g00230,7,0.000842155919153,??
2087,VIT_08s0007g06770,6,0.000732064421669,??
2088,VIT_01s0011g03600,6,0.000731707317073,??
2089,VIT_06s0004g03590,6,0.000731707317073,??
2090,VIT_00s1512g00010,6,0.000731350560702,??
2091,VIT_05s0062g00920,6,0.000731350560702,??
2092,VIT_04s0023g01110,6,0.000730994152047,??
2093,VIT_18s0122g00780,6,0.000730994152047,??
2094,VIT_07s0031g01300,6,0.000730638090599,??
2095,VIT_07s0141g00690,6,0.000730638090599,??
2096,VIT_12s0059g02320,6,0.000730638090599,??
2097,VIT_04s0043g00690,6,0.000730638090599,??
2098,VIT_04s0008g04010,6,0.000730638090599,??
2099,VIT_08s0058g00350,6,0.000730282375852,??
2100,VIT_01s0011g06570,6,0.000729927007299,??
2101,VIT_18s0001g01950,6,0.000729927007299,??
2102,VIT_04s0008g01950,6,0.000729927007299,??
2103,VIT_01s0026g00530,6,0.000729927007299,??
2104,VIT_03s0017g00900<br>VIT_05s0102g01010,6,0.000729571984436,??
2105,VIT_16s0022g00770,6,0.000729571984436,??
2106,VIT_19s0014g00190,6,0.000729571984436,??
2107,VIT_03s0063g00010,6,0.000729571984436,??
2108,VIT_05s0029g01340,6,0.000729217306757,??
2109,VIT_00s0286g00100,6,0.000729217306757,??
2110,VIT_11s0037g00870,6,0.000729217306757,??
2111,VIT_08s0056g00310,6,0.000729217306757,??
2112,VIT_18s0076g00380,6,0.000729217306757,??
2113,VIT_08s0007g01640,6,0.000729217306757,??
2114,VIT_14s0036g00850,6,0.000728862973761,??
2115,VIT_02s0025g00570,6,0.000728862973761,??
2116,VIT_03s0038g01190,6,0.000728862973761,??
2117,VIT_14s0060g02760,6,0.000728862973761,??
2118,VIT_07s0005g04220,6,0.000728508984944,??
2119,VIT_12s0035g02210,6,0.000728508984944,??
2120,VIT_07s0031g00630,6,0.000728508984944,??
2121,VIT_06s0080g01160,6,0.000728508984944,??
2122,VIT_00s0532g00050,6,0.000728155339806,??
2123,VIT_03s0038g02170,6,0.000728155339806,??
2124,VIT_05s0029g00080,6,0.000728155339806,??
2125,VIT_18s0086g00220,6,0.000727802037846,??
2126,VIT_05s0020g03170,6,0.000727802037846,??
2127,VIT_18s0001g14980,6,0.000727802037846,??
2128,VIT_16s0050g01570,6,0.000727802037846,??
2129,VIT_07s0151g00990,6,0.000727802037846,??
2130,VIT_09s0002g09190,6,0.000727449078565,??
2131,VIT_18s0001g01310,6,0.000727449078565,??
2132,VIT_12s0028g03480,6,0.000727449078565,??
2133,VIT_06s0009g01360,6,0.000727449078565,??
2134,VIT_05s0020g04060,6,0.000727449078565,??
2135,VIT_05s0020g00740,6,0.000727449078565,??
2136,VIT_05s0020g01460,6,0.000727096461464,??
2137,VIT_05s0020g02410,6,0.000727096461464,??
2138,VIT_04s0008g05050,6,0.000727096461464,??
2139,VIT_12s0055g00780,6,0.000727096461464,??
2140,VIT_07s0005g01040,6,0.000726744186047,??
2141,VIT_03s0091g01290,6,0.000726744186047,??
2142,VIT_11s0037g00810,6,0.000726744186047,??
2143,VIT_07s0005g01410,6,0.000726744186047,??
2144,VIT_16s0100g00630,6,0.000726744186047,??
2145,VIT_13s0019g00180,6,0.000726392251816,??
2146,VIT_05s0049g00620,6,0.000726040658277,??
2147,VIT_04s0008g00710,6,0.000726040658277,??
2148,VIT_18s0001g09600,6,0.000726040658277,??
2149,VIT_05s0124g00240,6,0.000726040658277,??
2150,VIT_06s0061g00440,6,0.000726040658277,??
2151,VIT_08s0032g00790,6,0.000726040658277,??
2152,VIT_01s0010g02910,6,0.000725689404935,??
2153,VIT_05s0051g00190,6,0.000725338491296,??
2154,VIT_07s0005g02490,6,0.000725338491296,??
2155,VIT_08s0032g00050,6,0.000725338491296,??
2156,VIT_00s0317g00160,6,0.000724987916868,??
2157,VIT_11s0052g00350,6,0.000724987916868,??
2158,VIT_18s0001g12490,6,0.000724637681159,??
2159,VIT_00s0246g00130,6,0.000724637681159,??
2160,VIT_10s0116g01160,6,0.000724637681159,??
2161,VIT_16s0022g01710,6,0.000724637681159,??
2162,VIT_00s0404g00020,6,0.000724637681159,??
2163,VIT_00s0477g00040,6,0.000724287783679,??
2164,VIT_08s0007g05040,6,0.000724287783679,??
2165,VIT_10s0003g03750,6,0.000723938223938,??
2166,VIT_03s0063g01370,6,0.000723589001447,??
2167,VIT_01s0026g01680,6,0.000723240115718,??
2168,VIT_09s0002g06120,6,0.000722543352601,??
2169,VIT_04s0008g00320,6,0.000721153846154,??
2170,VIT_07s0005g00740,6,0.000720461095101,??
2171,VIT_10s0116g00920,6,0.000720461095101,??
2172,VIT_10s0092g00640,6,0.000719769673704,??
2173,VIT_15s0024g00660,5,0.000605620155039,??
2174,VIT_10s0003g04950,5,0.000605033881897,??
2175,VIT_02s0236g00140,4,0.000487092060399,??
2176,VIT_15s0048g00940,4,0.000486618004866,??
2177,VIT_15s0048g02210,4,0.000486618004866,??
2178,VIT_02s0033g01210,4,0.000486144871172,??
2179,VIT_12s0055g00480,4,0.000486144871172,??
2180,VIT_06s0004g02340,4,0.000485201358564,??
2181,VIT_16s0039g01980,4,0.000484730974309,??
2182,VIT_01s0010g03490,4,0.000484730974309,??
2183,VIT_12s0142g00630,4,0.000484730974309,??
2184,VIT_06s0004g00030,4,0.000484261501211,??
2185,VIT_00s0194g00010,4,0.000484261501211,??
2186,VIT_05s0062g00890,4,0.000484261501211,??
2187,VIT_05s0020g00700,4,0.000484027105518,??
2188,VIT_01s0011g03500,4,0.000483792936623,??
2189,VIT_12s0034g01240,4,0.00048309178744,??
2190,VIT_12s0028g03350,4,0.000482858522453,??
2191,VIT_14s0066g01000,4,0.000482858522453,??
2192,VIT_15s0021g01370,4,0.000482625482625,??
2193,VIT_13s0047g00320,3,0.000366389838788,??
2194,VIT_14s0068g01780,3,0.000366389838788,??
2195,VIT_14s0036g00290,3,0.0003662109375,??
2196,VIT_17s0000g03430,3,0.000366032210835,??
2197,VIT_07s0130g00010,3,0.000366032210835,??
2198,VIT_18s0001g07410,3,0.000365853658537,??
2199,VIT_15s0024g01910,3,0.000365853658537,??
2200,VIT_13s0019g00470,3,0.000365853658537,??
2201,VIT_19s0015g01020,3,0.000365675280351,??
2202,VIT_00s0347g00050,3,0.000365675280351,??
2203,VIT_00s0558g00020,3,0.000365675280351,??
2204,VIT_09s0002g09080,3,0.000365497076023,??
2205,VIT_01s0011g02840,3,0.000365497076023,??
2206,VIT_06s0004g01460<br>VIT_06s0004g01450,3,0.000365497076023,??
2207,VIT_11s0016g05190,3,0.000365497076023,??
2208,VIT_14s0068g01540,3,0.000365497076023,??
2209,VIT_06s0004g08080,3,0.0003653190453,??
2210,VIT_12s0134g00640,3,0.0003653190453,??
2211,VIT_00s0207g00130,3,0.0003653190453,??
2212,VIT_13s0147g00210,3,0.0003653190453,??
2213,VIT_02s0025g03100,3,0.000365141187926,??
2214,VIT_02s0025g04620,3,0.000365141187926,??
2215,VIT_03s0088g00340<br>VIT_03s0091g00010,3,0.000365141187926,??
2216,VIT_13s0019g00770,3,0.000365141187926,??
2217,VIT_09s0018g01450,3,0.000365141187926,??
2218,VIT_00s1860g00010,3,0.000365141187926,??
2219,VIT_06s0004g06430,3,0.00036496350365,??
2220,VIT_08s0007g00670,3,0.00036496350365,??
2221,VIT_05s0049g01810,3,0.00036496350365,??
2222,VIT_00s0531g00030,3,0.00036496350365,??
2223,VIT_08s0058g00190,3,0.00036496350365,??
2224,VIT_00s0317g00060,3,0.00036496350365,??
2225,VIT_12s0028g01930,3,0.00036496350365,??
2226,VIT_15s0046g02070,3,0.00036496350365,??
2227,VIT_04s0044g01660,3,0.000364785992218,??
2228,VIT_08s0007g01420,3,0.000364785992218,??
2229,VIT_11s0016g04320,3,0.000364785992218,??
2230,VIT_18s0157g00120,3,0.000364785992218,??
2231,VIT_00s0332g00100,3,0.000364785992218,??
2232,VIT_08s0007g08200,3,0.000364785992218,??
2233,VIT_05s0020g02680,3,0.000364785992218,??
2234,VIT_01s0011g00470,3,0.000364785992218,??
2235,VIT_02s0033g00460<br>VIT_02s0033g00400<br>VIT_02s0033g00430,3,0.000364785992218,??
2236,VIT_13s0067g01190,3,0.000364608653379,??
2237,VIT_18s0001g12460,3,0.000364608653379,??
2238,VIT_12s0028g00200,3,0.000364608653379,??
2239,VIT_10s0092g00240,3,0.000364608653379,??
2240,VIT_00s0238g00020,3,0.000364608653379,??
2241,VIT_04s0079g00630,3,0.000364608653379,??
2242,VIT_16s0039g01850,3,0.000364608653379,??
2243,VIT_08s0007g01330,3,0.000364608653379,??
2244,VIT_14s0030g00900,3,0.000364608653379,??
2245,VIT_10s0003g03870,3,0.000364608653379,??
2246,VIT_08s0007g05030,3,0.00036443148688,??
2247,VIT_17s0000g00490,3,0.00036443148688,??
2248,VIT_02s0025g04120,3,0.00036443148688,??
2249,VIT_05s0049g01690,3,0.00036443148688,??
2250,VIT_07s0031g02150,3,0.00036443148688,??
2251,VIT_13s0067g01580,3,0.00036443148688,??
2252,VIT_18s0001g03240,3,0.00036443148688,??
2253,VIT_14s0083g01100,3,0.00036443148688,??
2254,VIT_12s0142g00130,3,0.000364254492472,??
2255,VIT_10s0003g03540,3,0.000364254492472,??
2256,VIT_06s0004g08290,3,0.000364254492472,??
2257,VIT_09s0002g04940,3,0.000364254492472,??
2258,VIT_17s0000g10370,3,0.000364254492472,??
2259,VIT_12s0059g01820,3,0.000364254492472,??
2260,VIT_17s0000g04270,3,0.000364254492472,??
2261,VIT_05s0124g00690,3,0.000364254492472,??
2262,VIT_01s0010g03500,3,0.000364077669903,??
2263,VIT_18s0086g00510,3,0.000364077669903,??
2264,VIT_13s0067g03580,3,0.000364077669903,??
2265,VIT_18s0164g00060,3,0.000364077669903,??
2266,VIT_05s0020g03890,3,0.000364077669903,??
2267,VIT_06s0004g04380,3,0.000364077669903,??
2268,VIT_03s0110g00430,3,0.000364077669903,??
2269,VIT_17s0000g05310,3,0.000364077669903,??
2270,VIT_15s0048g01330,3,0.000364077669903,??
2271,VIT_05s0077g01280,3,0.000364077669903,??
2272,VIT_11s0206g00100,3,0.000364077669903,??
2273,VIT_06s0004g05530,3,0.000364077669903,??
2274,VIT_14s0068g00020,3,0.000364077669903,??
2275,VIT_09s0002g06770,3,0.000364077669903,??
2276,VIT_01s0011g02610,3,0.000363901018923,??
2277,VIT_12s0028g03900,3,0.000363901018923,??
2278,VIT_00s0620g00020,3,0.000363901018923,??
2279,VIT_11s0016g02600,3,0.000363901018923,??
2280,VIT_09s0002g02330,3,0.000363901018923,??
2281,VIT_10s0003g02500,3,0.000363901018923,??
2282,VIT_03s0180g00240,3,0.000363901018923,??
2283,VIT_14s0066g01790,3,0.000363901018923,??
2284,VIT_02s0087g00400,3,0.000363901018923,??
2285,VIT_17s0000g01090,3,0.000363901018923,??
2286,VIT_02s0087g00570,3,0.000363901018923,??
2287,VIT_04s0023g03760,3,0.000363901018923,??
2288,VIT_03s0110g00360,3,0.000363724539282,??
2289,VIT_07s0129g00570,3,0.000363724539282,??
2290,VIT_00s0145g00060,3,0.000363724539282,??
2291,VIT_01s0011g05370,3,0.000363724539282,??
2292,VIT_18s0001g15280,3,0.000363724539282,??
2293,VIT_01s0011g05360,3,0.000363724539282,??
2294,VIT_18s0122g01260,3,0.000363724539282,??
2295,VIT_19s0027g01020,3,0.000363548230732,??
2296,VIT_13s0019g02710,3,0.000363548230732,??
2297,VIT_19s0014g00020,3,0.000363548230732,??
2298,VIT_08s0007g00590,3,0.000363548230732,??
2299,VIT_11s0016g02050,3,0.000363548230732,??
2300,VIT_00s0163g00150,3,0.000363548230732,??
2301,VIT_14s0060g01840,3,0.000363548230732,??
2302,VIT_18s0001g08830,3,0.000363548230732,??
2303,VIT_18s0041g00730,3,0.000363548230732,??
2304,VIT_01s0010g03200,3,0.000363548230732,??
2305,VIT_12s0059g00640,3,0.000363548230732,??
2306,VIT_02s0025g02390,3,0.000363372093023,??
2307,VIT_15s0046g01280,3,0.000363372093023,??
2308,VIT_16s0022g00850,3,0.000363372093023,??
2309,VIT_06s0004g08250,3,0.000363372093023,??
2310,VIT_11s0016g05420,3,0.000363372093023,??
2311,VIT_19s0177g00230,3,0.000363372093023,??
2312,VIT_08s0007g06200,3,0.000363196125908,??
2313,VIT_07s0205g00070,3,0.000363196125908,??
2314,VIT_04s0044g00360,3,0.000363196125908,??
2315,VIT_14s0060g01460,3,0.000363196125908,??
2316,VIT_02s0025g02000,3,0.000363196125908,??
2317,VIT_18s0001g11090,3,0.000363196125908,??
2318,VIT_00s0341g00050,3,0.000363196125908,??
2319,VIT_15s0021g02320,3,0.000363020329138,??
2320,VIT_11s0016g03660,3,0.000363020329138,??
2321,VIT_03s0038g02390,3,0.000363020329138,??
2322,VIT_04s0008g03490,3,0.000363020329138,??
2323,VIT_06s0009g00230,3,0.000363020329138,??
2324,VIT_07s0005g03170,3,0.000363020329138,??
2325,VIT_04s0008g02180,3,0.000363020329138,??
2326,VIT_04s0023g01890,3,0.000363020329138,??
2327,VIT_06s0061g01390,3,0.000362844702467,??
2328,VIT_11s0016g01240,3,0.000362844702467,??
2329,VIT_08s0040g02910,3,0.000362844702467,??
2330,VIT_12s0059g02280,3,0.000362844702467,??
2331,VIT_06s0061g00560,3,0.000362844702467,??
2332,VIT_14s0030g01490<br>VIT_14s0030g01520,3,0.000362844702467,??
2333,VIT_19s0090g00330,3,0.000362844702467,??
2334,VIT_13s0064g00740,3,0.000362844702467,??
2335,VIT_12s0059g02390,3,0.000362669245648,??
2336,VIT_01s0026g01540,3,0.000362669245648,??
2337,VIT_05s0051g00110,3,0.000362669245648,??
2338,VIT_18s0041g02100<br>VIT_19s0085g00570,3,0.000362669245648,??
2339,VIT_18s0117g00080,3,0.000362493958434,??
2340,VIT_09s0002g08070,3,0.000362493958434,??
2341,VIT_01s0010g02610,3,0.000362493958434,??
2342,VIT_17s0000g02010,3,0.000362493958434,??
2343,VIT_13s0067g03230,3,0.000362493958434,??
2344,VIT_13s0047g00230,3,0.000362493958434,??
2345,VIT_14s0083g01180,3,0.000362493958434,??
2346,VIT_00s0211g00050,3,0.000362493958434,??
2347,VIT_15s0024g01190,3,0.00036231884058,??
2348,VIT_00s0229g00120,3,0.00036231884058,??
2349,VIT_13s0064g00780,3,0.00036231884058,??
2350,VIT_16s0022g01740,3,0.00036231884058,??
2351,VIT_16s0100g01140,3,0.00036231884058,??
2352,VIT_01s0127g00500,3,0.00036231884058,??
2353,VIT_08s0058g00150,3,0.00036231884058,??
2354,VIT_02s0025g02430,3,0.00036231884058,??
2355,VIT_08s0007g00270,3,0.00036214389184,??
2356,VIT_12s0059g00300,3,0.00036214389184,??
2357,VIT_19s0014g04530,3,0.00036214389184,??
2358,VIT_18s0001g08490,3,0.00036214389184,??
2359,VIT_12s0057g00460,3,0.000361969111969,??
2360,VIT_04s0044g01720,3,0.000361969111969,??
2361,VIT_11s0016g03520,3,0.000361969111969,??
2362,VIT_01s0011g05290,3,0.000361969111969,??
2363,VIT_10s0003g00330,3,0.000361794500724,??
2364,VIT_07s0031g02900,3,0.000361794500724,??
2365,VIT_16s0039g00490,3,0.000361794500724,??
2366,VIT_02s0033g00240,3,0.000361794500724,??
2367,VIT_00s0259g00170,3,0.000361794500724,??
2368,VIT_08s0058g00820,3,0.000361794500724,??
2369,VIT_00s0179g00320,3,0.000361620057859,??
2370,VIT_05s0077g02090,3,0.000361620057859,??
2371,VIT_17s0000g09070,3,0.000361271676301,??
2372,VIT_18s0001g00470,3,0.000360923965351,??
2373,VIT_19s0014g04640,3,0.00036075036075,??
2374,VIT_05s0020g02050,3,0.000360576923077,??
2375,VIT_16s0022g00900,3,0.00036040365209,??
2376,VIT_08s0032g00140,3,0.000360057609217,??
2377,VIT_00s0153g00010<br>VIT_15s0107g00060<br>VIT_15s0107g00080<br>VIT_00s0153g00020<br>VIT_15s0107g00040<br>VIT_00s0410g00010<br>VIT_00s1627g00010,3,0.00035953978907,??
2378,VIT_11s0016g04410,3,0.000358337314859,??
